-84.0551,22.6947,-.04
-84.0555,22.6618,-.17
-84.0547,22.6256,-.45
-84.0539,22.5895,-.88
-84.0531,22.5534,-.73
-84.0523,22.5173,-.78
-84.0516,22.4812,-.84
-84.0508,22.4451,-.87
-84.0500,22.4089,-.94
-84.0492,22.3728,-1.08
-84.0484,22.3367,-.84
-84.0476,22.3006,-.67
-84.0468,22.2645,-.54
-84.0461,22.2283,-.42
-84.0453,22.1922,-.39
-84.0445,22.1561,-.51
-84.0437,22.1200,-.48
-84.0429,22.0839,-.45
-84.0421,22.0477,-.40
-84.0414,22.0116,-.30
-84.0406,21.9755,-.20
-84.0398,21.9394,-.11
-84.0392,21.9123,-.09
-84.0242,22.7051,.12
-84.0166,22.6625,.15
-84.0158,22.6264,-.24
-84.0150,22.5903,-.95
-84.0142,22.5541,-.71
-84.0135,22.5180,-.77
-84.0127,22.4819,-.81
-84.0119,22.4458,-.93
-84.0111,22.4097,-1.09
-84.0104,22.3735,-1.87
-84.0096,22.3374,-.84
-84.0088,22.3013,-.58
-84.0080,22.2652,-.51
-84.0073,22.2291,-.49
-84.0065,22.1929,-.63
-84.0057,22.1568,-.67
-84.0049,22.1207,-.45
-84.0042,22.0846,-.35
-84.0034,22.0485,-.35
-84.0026,22.0123,-.20
-84.0018,21.9762,-.18
-84.0011,21.9401,-.10
-84.0144,21.9171,-.06
-83.9619,22.6898,.56
-83.9777,22.6632,.74
-83.9769,22.6271,.27
-83.9761,22.5910,-.23
-83.9754,22.5549,-.53
-83.9746,22.5187,-.64
-83.9738,22.4826,-.75
-83.9731,22.4465,-.81
-83.9723,22.4104,-.88
-83.9715,22.3743,-.92
-83.9708,22.3381,-.66
-83.9700,22.3020,-.59
-83.9692,22.2659,-.54
-83.9685,22.2298,-.52
-83.9677,22.1937,-.87
-83.9669,22.1575,-.84
-83.9705,22.1281,-.52
-83.9784,22.0922,-.34
-83.9710,22.0596,-.27
-83.9706,22.0131,-.18
-83.9273,22.7204,.23
-83.9395,22.7000,.36
-83.9388,22.6639,.65
-83.9380,22.6278,.20
-83.9372,22.5917,-.24
-83.9365,22.5556,-.39
-83.9357,22.5194,-.52
-83.9350,22.4833,-.68
-83.9342,22.4472,-.76
-83.9334,22.4111,-.82
-83.9327,22.3750,-.86
-83.9319,22.3389,-.81
-83.9312,22.3027,-.75
-83.9304,22.2666,-.64
-83.9297,22.2305,-.38
-83.9289,22.1944,-.28
-83.9282,22.1615,-.31
-83.9052,22.7230,.15
-83.9006,22.7007,.17
-83.8998,22.6646,.22
-83.8991,22.6285,.02
-83.8983,22.5924,-.29
-83.8976,22.5563,-.39
-83.8968,22.5201,-.47
-83.8961,22.4840,-.69
-83.8954,22.4479,-.74
-83.8946,22.4118,-.72
-83.8939,22.3757,-.78
-83.8931,22.3395,-.88
-83.8924,22.3034,-1.46
-83.8916,22.2673,-.75
-83.8909,22.2312,-.19
-83.8901,22.1951,-.11
-83.8896,22.1740,-.10
-83.8470,22.7583,.07
-83.8624,22.7375,.10
-83.8617,22.7014,.20
-83.8609,22.6653,.49
-83.8602,22.6292,.27
-83.8594,22.5931,-.21
-83.8587,22.5570,-.49
-83.8580,22.5208,-.60
-83.8572,22.4847,-.68
-83.8565,22.4486,-.66
-83.8558,22.4125,-.59
-83.8550,22.3764,-.62
-83.8543,22.3402,-.79
-83.8536,22.3041,-.94
-83.8528,22.2680,-.67
-83.8521,22.2319,-.39
-83.8513,22.1958,-.46
-83.8573,22.1709,-.34
-83.8109,22.8000,-.04
-83.8153,22.7834,-.01
-83.8235,22.7382,.10
-83.8227,22.7021,.21
-83.8220,22.6660,.71
-83.8213,22.6299,.43
-83.8206,22.5938,-.22
-83.8198,22.5576,-.59
