-84.0551,22.6947,-1.21
-84.0555,22.6618,-1.39
-84.0547,22.6256,-1.60
-84.0539,22.5895,-1.73
-84.0531,22.5534,-1.94
-84.0523,22.5173,-2.06
-84.0516,22.4812,-2.23
-84.0508,22.4451,-2.24
-84.0500,22.4089,-2.01
-84.0492,22.3728,-1.47
-84.0484,22.3367,-1.60
-84.0476,22.3006,-1.65
-84.0468,22.2645,-1.23
-84.0461,22.2283,-.73
-84.0453,22.1922,-.62
-84.0445,22.1561,-.61
-84.0437,22.1200,-.72
-84.0429,22.0839,-.74
-84.0421,22.0477,-.47
-84.0414,22.0116,-.45
-84.0406,21.9755,-.77
-84.0398,21.9394,-.81
-84.0392,21.9123,-.49
-84.0242,22.7051,-1.23
-84.0166,22.6625,-1.46
-84.0158,22.6264,-1.75
-84.0150,22.5903,-1.93
-84.0142,22.5541,-2.04
-84.0135,22.5180,-2.17
-84.0127,22.4819,-2.31
-84.0119,22.4458,-2.29
-84.0111,22.4097,-1.80
-84.0104,22.3735,-.44
-84.0096,22.3374,-1.26
-84.0088,22.3013,-1.50
-84.0080,22.2652,-1.26
-84.0073,22.2291,-.98
-84.0065,22.1929,-.98
-84.0057,22.1568,-.70
-84.0049,22.1207,-.37
-84.0042,22.0846,-.29
-84.0034,22.0485,-.18
-84.0026,22.0123,-.24
-84.0018,21.9762,-.27
-84.0011,21.9401,-.36
-84.0144,21.9171,-.35
-83.9619,22.6898,-1.23
-83.9777,22.6632,-1.44
-83.9769,22.6271,-1.84
-83.9761,22.5910,-1.91
-83.9754,22.5549,-1.92
-83.9746,22.5187,-2.08
-83.9738,22.4826,-2.32
-83.9731,22.4465,-2.41
-83.9723,22.4104,-2.16
-83.9715,22.3743,-1.72
-83.9708,22.3381,-1.43
-83.9700,22.3020,-1.27
-83.9692,22.2659,-1.21
-83.9685,22.2298,-.96
-83.9677,22.1937,-.97
-83.9669,22.1575,-.58
-83.9705,22.1281,-.15
-83.9784,22.0922,-.01
-83.9710,22.0596,.04
-83.9706,22.0131,.03
-83.9273,22.7204,-1.05
-83.9395,22.7000,-1.32
-83.9388,22.6639,-1.65
-83.9380,22.6278,-1.88
-83.9372,22.5917,-1.77
-83.9365,22.5556,-1.35
-83.9357,22.5194,-1.63
-83.9350,22.4833,-2.31
-83.9342,22.4472,-2.66
-83.9334,22.4111,-2.39
-83.9327,22.3750,-2.07
-83.9319,22.3389,-1.53
-83.9312,22.3027,-1.36
-83.9304,22.2666,-1.32
-83.9297,22.2305,-.89
-83.9289,22.1944,-.21
-83.9282,22.1615,.04
-83.9052,22.7230,-1.14
-83.9006,22.7007,-1.34
-83.8998,22.6646,-1.52
-83.8991,22.6285,-1.76
-83.8983,22.5924,-1.78
-83.8976,22.5563,-1.26
-83.8968,22.5201,-1.54
-83.8961,22.4840,-2.26
-83.8954,22.4479,-2.48
-83.8946,22.4118,-2.21
-83.8939,22.3757,-2.14
-83.8931,22.3395,-1.86
-83.8924,22.3034,-1.73
-83.8916,22.2673,-1.35
-83.8909,22.2312,-1.31
-83.8901,22.1951,-.33
-83.8896,22.1740,-.04
-83.8470,22.7583,-.87
-83.8624,22.7375,-1.08
-83.8617,22.7014,-1.13
-83.8609,22.6653,-.90
-83.8602,22.6292,-1.33
-83.8594,22.5931,-1.86
-83.8587,22.5570,-2.00
-83.8580,22.5208,-2.15
-83.8572,22.4847,-2.21
-83.8565,22.4486,-1.67
