-84.0551,22.6947,-1.34
-84.0555,22.6618,-1.59
-84.0547,22.6256,-1.81
-84.0539,22.5895,-2.00
-84.0531,22.5534,-1.98
-84.0523,22.5173,-1.85
-84.0516,22.4812,-1.85
-84.0508,22.4451,-1.87
-84.0500,22.4089,-1.58
-84.0492,22.3728,-.94
-84.0484,22.3367,-1.02
-84.0476,22.3006,-1.03
-84.0468,22.2645,-.60
-84.0461,22.2283,-.20
-84.0453,22.1922,-.28
-84.0445,22.1561,-.28
-84.0437,22.1200,-.36
-84.0429,22.0839,-.37
-84.0421,22.0477,-.20
-84.0414,22.0116,-.19
-84.0406,21.9755,-.36
-84.0398,21.9394,-.37
-84.0392,21.9123,-.23
-84.0242,22.7051,-1.34
-84.0166,22.6625,-1.57
-84.0158,22.6264,-1.84
-84.0150,22.5903,-2.13
-84.0142,22.5541,-1.97
-84.0135,22.5180,-1.85
-84.0127,22.4819,-1.89
-84.0119,22.4458,-1.69
-84.0111,22.4097,-1.17
-84.0104,22.3735,.13
-84.0096,22.3374,-.61
-84.0088,22.3013,-.83
-84.0080,22.2652,-.71
-84.0073,22.2291,-.56
-84.0065,22.1929,-.67
-84.0057,22.1568,-.45
-84.0049,22.1207,-.12
-84.0042,22.0846,-.09
-84.0034,22.0485,.01
-84.0026,22.0123,-.09
-84.0018,21.9762,-.08
-84.0011,21.9401,-.18
-84.0144,21.9171,-.17
-83.9619,22.6898,-1.23
-83.9777,22.6632,-1.30
-83.9769,22.6271,-1.64
-83.9761,22.5910,-1.72
-83.9754,22.5549,-1.73
-83.9746,22.5187,-1.79
-83.9738,22.4826,-1.85
-83.9731,22.4465,-1.78
-83.9723,22.4104,-1.46
-83.9715,22.3743,-.96
-83.9708,22.3381,-.48
-83.9700,22.3020,-.41
-83.9692,22.2659,-.66
-83.9685,22.2298,-.53
-83.9677,22.1937,-.66
-83.9669,22.1575,-.33
-83.9705,22.1281,.05
-83.9784,22.0922,.15
-83.9710,22.0596,.16
-83.9706,22.0131,.12
-83.9273,22.7204,-1.13
-83.9395,22.7000,-1.39
-83.9388,22.6639,-1.50
-83.9380,22.6278,-1.66
-83.9372,22.5917,-1.56
-83.9365,22.5556,-1.43
-83.9357,22.5194,-1.55
-83.9350,22.4833,-1.78
-83.9342,22.4472,-1.92
-83.9334,22.4111,-1.63
-83.9327,22.3750,-1.29
-83.9319,22.3389,-.60
-83.9312,22.3027,-.63
-83.9304,22.2666,-.79
-83.9297,22.2305,-.39
-83.9289,22.1944,.11
-83.9282,22.1615,.24
-83.9052,22.7230,-1.29
-83.9006,22.7007,-1.47
-83.8998,22.6646,-1.53
-83.8991,22.6285,-1.68
-83.8983,22.5924,-1.70
-83.8976,22.5563,-1.45
-83.8968,22.5201,-1.53
-83.8961,22.4840,-1.68
-83.8954,22.4479,-1.73
-83.8946,22.4118,-1.47
-83.8939,22.3757,-1.45
-83.8931,22.3395,-1.32
-83.8924,22.3034,-1.64
-83.8916,22.2673,-.98
-83.8909,22.2312,-.40
-83.8901,22.1951,.08
-83.8896,22.1740,.16
-83.8470,22.7583,-1.00
-83.8624,22.7375,-1.19
-83.8617,22.7014,-1.31
-83.8609,22.6653,-.99
-83.8602,22.6292,-1.36
-83.8594,22.5931,-1.84
-83.8587,22.5570,-1.93
-83.8580,22.5208,-1.87
-83.8572,22.4847,-1.58
-83.8565,22.4486,-.73
-83.8558,22.4125,-1.02
-83.8550,22.3764,-1.29
-83.8543,22.3402,-1.40
-83.8536,22.3041,-1.26
-83.8528,22.2680,-.90
-83.8521,22.2319,-.59
-83.8513,22.1958,-.57
-83.8573,22.1709,-.23
-83.8109,22.8000,-.96
-83.8153,22.7834,-1.04
-83.8235,22.7382,-1.04
-83.8227,22.7021,-1.18
-83.8220,22.6660,-.60
-83.8213,22.6299,-1.15
-83.8206,22.5938,-2.03
-83.8198,22.5576,-2.37
-83.8191,22.5215,-2.27
-83.8184,22.4854,-1.70
-83.8176,22.4493,-1.27
-83.8169,22.4132,-.84
-83.8162,22.3770,-1.03
-83.8155,22.3409,-1.19
-83.8147,22.3048,-1.02
-83.8140,22.2687,-.72
-83.8133,22.2326,-.65
-83.8126,22.1964,-.78
-83.8179,22.1723,-.55
-83.7860,22.8111,-1.02
-83.7685,22.7607,-.62
-83.7845,22.7389,-.60
-83.7838,22.7028,-1.06
-83.7831,22.6667,-1.67
-83.7824,22.6305,-1.87
-83.7817,22.5944,-2.45
-83.7809,22.5583,-3.78
-83.7802,22.5222,-2.83
-83.7795,22.4861,-1.87
-83.7788,22.4499,-1.31
-83.7781,22.4138,-.07
-83.7774,22.3777,-.91
-83.7766,22.3416,-1.29
-83.7759,22.3055,-.94
-83.7752,22.2693,-.64
-83.7745,22.2332,-.57
-83.7738,22.1971,-.47
-83.7716,22.1710,-.32
-83.7622,22.8082,-1.12
-83.7461,22.7665,-.82
-83.7456,22.7396,-.05
-83.7449,22.7034,-.80
-83.7442,22.6673,-2.19
-83.7435,22.6312,-2.18
-83.7428,22.5951,-2.52
-83.7421,22.5590,-3.48
-83.7413,22.5228,-2.87
-83.7406,22.4867,-1.98
-83.7399,22.4506,-1.28
-83.7392,22.4145,-1.02
-83.7385,22.3784,-1.24
-83.7378,22.3422,-1.41
-83.7371,22.3061,-.93
-83.7364,22.2700,-.80
-83.7357,22.2339,-.64
-83.7350,22.1978,-.46
-83.7345,22.1725,-.31
-83.7028,22.8019,-1.38
-83.7074,22.7763,-1.45
-83.7067,22.7402,-1.39
-83.7060,22.7041,-1.60
-83.7053,22.6680,-2.30
-83.7046,22.6319,-2.52
-83.7039,22.5957,-2.83
-83.7032,22.5596,-2.99
-83.7025,22.5235,-2.53
-83.7018,22.4874,-2.06
-83.7011,22.4513,-1.21
-83.7004,22.4151,-.96
-83.6997,22.3790,-.89
-83.6990,22.3429,-.95
-83.6983,22.3068,-1.00
-83.6976,22.2707,-1.50
-83.6969,22.2345,-.88
-83.6962,22.1984,-.50
-83.6903,22.1759,-.34
-83.6555,22.8350,-1.45
-83.6691,22.8131,-1.46
-83.6684,22.7770,-1.66
-83.6677,22.7409,-1.81
-83.6670,22.7047,-2.22
-83.6663,22.6686,-3.42
-83.6657,22.6325,-3.22
-83.6650,22.5964,-3.88
-83.6643,22.5603,-3.24
-83.6636,22.5241,-2.29
-83.6629,22.4880,-2.43
-83.6622,22.4519,-1.40
-83.6615,22.4158,-1.07
-83.6608,22.3797,-.87
-83.6602,22.3435,-.85
-83.6595,22.3074,-.90
-83.6588,22.2713,-1.04
-83.6581,22.2352,-.78
-83.6574,22.1991,-.50
-83.6515,22.1728,-.35
-83.6301,22.8137,-1.51
-83.6295,22.7776,-1.58
-83.6288,22.7415,-1.75
-83.6281,22.7054,-2.37
-83.6274,22.6693,-4.03
-83.6267,22.6331,-3.35
-83.6261,22.5970,-2.84
-83.6254,22.5609,-2.19
-83.6247,22.5248,-1.73
-83.6240,22.4887,-1.63
-83.6234,22.4525,-1.29
-83.6227,22.4164,-1.07
-83.6220,22.3803,-.92
-83.6213,22.3442,-.78
-83.6207,22.3081,-.60
-83.6200,22.2719,-.65
-83.6193,22.2358,-.53
-83.6186,22.1997,-.41
-83.6310,22.1794,-.35
-83.5912,22.8144,-1.55
-83.5905,22.7782,-1.50
-83.5898,22.7421,-1.50
-83.5892,22.7060,-2.26
-83.5885,22.6699,-2.43
-83.5878,22.6338,-2.56
-83.5872,22.5976,-2.24
-83.5865,22.5615,-1.83
-83.5858,22.5254,-1.60
-83.5852,22.4893,-1.17
-83.5845,22.4532,-.83
-83.5838,22.4170,-.93
-83.5832,22.3809,-.96
-83.5825,22.3448,-.73
-83.5818,22.3087,-.45
-83.5812,22.2726,-.49
-83.5805,22.2364,-.40
-83.5942,22.2135,-.36
-83.5362,22.8803,-1.31
-83.5388,22.8472,-1.36
-83.5522,22.8150,-1.59
-83.5516,22.7789,-1.83
-83.5509,22.7427,-1.84
-83.5503,22.7066,-2.63
-83.5496,22.6705,-2.53
-83.5489,22.6344,-2.39
-83.5483,22.5983,-1.83
-83.5476,22.5621,-1.46
-83.5470,22.5260,-1.31
-83.5463,22.4899,-.86
-83.5456,22.4538,-.04
-83.5450,22.4177,-.82
-83.5443,22.3815,-1.17
-83.5437,22.3454,-.74
-83.5430,22.3093,-.55
-83.5424,22.2732,-.48
-83.5417,22.2371,-.42
-83.5411,22.2009,-.33
-83.5146,22.8878,-1.37
-83.5139,22.8517,-1.40
-83.5133,22.8156,-1.43
-83.5126,22.7795,-2.15
-83.5120,22.7433,-2.52
-83.5113,22.7072,-2.85
-83.5107,22.6711,-3.17
-83.5100,22.6350,-2.66
-83.5094,22.5989,-1.69
-83.5087,22.5627,-.97
-83.5081,22.5266,-1.00
-83.5074,22.4905,-.83
-83.5068,22.4544,-.60
-83.5061,22.4183,-.70
-83.5055,22.3821,-.76
-83.5049,22.3460,-.65
-83.5042,22.3099,-.59
-83.5036,22.2738,-.52
-83.5029,22.2377,-.45
-83.5023,22.2015,-.40
-83.4863,22.1769,-.40
-83.4650,22.8982,-1.53
-83.4750,22.8523,-1.62
-83.4743,22.8162,-1.74
-83.4737,22.7801,-1.97
-83.4730,22.7439,-2.34
-83.4724,22.7078,-2.85
-83.4718,22.6717,-3.96
-83.4711,22.6356,-3.36
-83.4705,22.5995,-1.57
-83.4698,22.5633,-.29
-83.4692,22.5272,-.81
-83.4686,22.4911,-.88
-83.4679,22.4550,-.76
-83.4673,22.4189,-.69
-83.4667,22.3827,-.63
-83.4660,22.3466,-.62
-83.4654,22.3105,-.68
-83.4648,22.2744,-.60
-83.4641,22.2383,-.49
-83.4635,22.2021,-.41
-83.4776,22.1767,-.50
-83.4372,22.9251,-1.41
-83.4366,22.8890,-1.72
-83.4360,22.8529,-2.03
-83.4354,22.8168,-2.05
-83.4347,22.7806,-2.09
-83.4341,22.7445,-2.32
-83.4335,22.7084,-2.55
-83.4328,22.6723,-2.47
-83.4322,22.6362,-2.33
-83.4316,22.6000,-1.71
-83.4310,22.5639,-1.15
-83.4303,22.5278,-1.01
-83.4297,22.4917,-1.00
-83.4291,22.4556,-.86
-83.4284,22.4194,-.69
-83.4278,22.3833,-.58
-83.4272,22.3472,-.63
-83.4266,22.3111,-.91
-83.4259,22.2750,-.73
-83.4253,22.2388,-.52
-83.4247,22.2027,-.43
-83.4225,22.1835,-.52
-83.4154,22.9083,-1.47
-83.4062,22.8788,-2.13
-83.3970,22.8535,-3.18
-83.3964,22.8173,-2.26
-83.3958,22.7812,-1.75
-83.3952,22.7451,-2.06
-83.3945,22.7090,-2.19
-83.3939,22.6729,-1.88
-83.3933,22.6367,-1.84
-83.3927,22.6006,-1.62
-83.3921,22.5645,-1.32
-83.3914,22.5284,-1.17
-83.3908,22.4923,-1.29
-83.3902,22.4561,-1.07
-83.3896,22.4200,-.69
-83.3890,22.3839,-.55
-83.3884,22.3478,-.53
-83.3878,22.3117,-.69
-83.3871,22.2755,-.64
-83.3865,22.2394,-.51
-83.3859,22.2033,-.43
-83.3462,22.9161,-1.32
-83.3587,22.8901,-1.82
-83.3580,22.8540,-2.36
-83.3574,22.8179,-1.93
-83.3568,22.7818,-1.63
-83.3562,22.7457,-1.74
-83.3556,22.7096,-1.94
-83.3550,22.6734,-1.87
-83.3544,22.6373,-1.72
-83.3538,22.6012,-1.39
-83.3532,22.5651,-.94
-83.3526,22.5290,-1.00
-83.3520,22.4928,-1.16
-83.3514,22.4567,-.95
-83.3508,22.4206,-.66
-83.3501,22.3845,-.54
-83.3495,22.3483,-.49
-83.3489,22.3122,-.50
-83.3483,22.2761,-.50
-83.3477,22.2400,-.47
-83.3541,22.2159,-.46
-83.3058,22.9501,-.83
-83.3203,22.9268,-1.12
-83.3197,22.8907,-1.45
-83.3191,22.8546,-1.82
-83.3185,22.8185,-1.80
-83.3179,22.7824,-1.56
-83.3173,22.7462,-1.56
-83.3167,22.7101,-1.69
-83.3161,22.6740,-1.66
-83.3155,22.6379,-1.61
-83.3149,22.6018,-1.28
-83.3143,22.5656,-.30
-83.3137,22.5295,-.71
-83.3131,22.4934,-.78
-83.3125,22.4573,-.73
-83.3119,22.4212,-.66
-83.3113,22.3850,-.58
-83.3107,22.3489,-.50
-83.3101,22.3128,-.47
-83.3254,22.2764,-.46
-83.3204,22.2479,-.45
-83.2819,22.9635,-.70
-83.2813,22.9274,-.94
-83.2807,22.8913,-1.31
-83.2801,22.8551,-1.76
-83.2795,22.8190,-1.84
-83.2789,22.7829,-1.65
-83.2783,22.7468,-1.04
-83.2777,22.7107,-1.26
-83.2772,22.6745,-1.46
-83.2766,22.6384,-1.52
-83.2760,22.6023,-1.32
-83.2754,22.5662,-.83
-83.2748,22.5301,-.69
-83.2742,22.4939,-.65
-83.2736,22.4578,-.69
-83.2731,22.4217,-.85
-83.2725,22.3856,-.78
-83.2719,22.3495,-.60
-83.2900,22.3239,-.48
-83.2893,22.2944,-.46
-83.2357,22.9868,-.40
-83.2429,22.9640,-.54
-83.2423,22.9279,-.73
-83.2417,22.8918,-1.24
-83.2411,22.8557,-1.77
-83.2406,22.8196,-1.98
-83.2400,22.7834,-1.61
-83.2394,22.7473,-.56
-83.2388,22.7112,-1.08
-83.2382,22.6751,-1.45
-83.2377,22.6390,-1.36
-83.2371,22.6028,-1.10
-83.2365,22.5667,-.77
-83.2359,22.5306,-.66
-83.2354,22.4945,-.56
-83.2348,22.4584,-.73
-83.2342,22.4222,-1.45
-83.2336,22.3861,-1.45
-83.2330,22.3500,-.73
-83.2138,22.3320,-.61
-83.2043,22.9889,-.25
-83.2039,22.9646,-.30
-83.2033,22.9285,-.57
-83.2027,22.8923,-1.41
-83.2022,22.8562,-1.57
-83.2016,22.8201,-1.81
-83.2010,22.7840,-1.98
-83.2005,22.7479,-1.78
-83.1999,22.7117,-1.88
-83.1993,22.6756,-1.64
-83.1988,22.6395,-1.31
-83.1982,22.6034,-.93
-83.1976,22.5673,-.66
-83.1971,22.5311,-.52
-83.1965,22.4950,-.46
-83.1959,22.4589,-.63
-83.1954,22.4228,-1.32
-83.1948,22.3866,-1.27
-83.1942,22.3505,-.71
-83.1939,22.3299,-.57
-83.1836,21.6193,-.79
-83.1640,21.5922,-.75
-83.1649,21.5681,-.72
-83.1834,22.9856,-.10
-83.1589,22.9664,-.27
-83.1832,22.9266,-.65
-83.1638,22.8929,-2.73
-83.1632,22.8567,-.88
-83.1626,22.8206,-1.56
-83.1621,22.7845,-1.59
-83.1615,22.7484,-2.05
-83.1610,22.7123,-3.00
-83.1604,22.6761,-1.99
-83.1598,22.6400,-1.13
-83.1593,22.6039,-.76
-83.1587,22.5678,-.55
-83.1582,22.5317,-.40
-83.1576,22.4955,-.37
-83.1571,22.4594,-.46
-83.1565,22.4233,-.66
-83.1559,22.3872,-.66
-83.1554,22.3510,-.53
-83.1438,21.5925,-.77
-83.1432,21.5563,-.84
-83.1357,21.5297,-.92
-83.1262,22.9898,-.14
-83.1259,22.9656,-.30
-83.1253,22.9295,-1.11
-83.1248,22.8934,-1.87
-83.1242,22.8573,-1.83
-83.1237,22.8211,-1.54
-83.1231,22.7850,-1.22
-83.1226,22.7489,-1.76
-83.1220,22.7128,-1.84
-83.1215,22.6767,-1.42
-83.1209,22.6405,-.85
-83.1204,22.6044,-.62
-83.1198,22.5683,-.46
-83.1193,22.5322,-.37
-83.1187,22.4961,-.30
-83.1182,22.4599,-.34
-83.1176,22.4238,-.37
-83.1335,22.3906,-.46
-83.0898,21.7817,-.91
-83.1215,21.5774,-.85
-83.1160,21.5567,-.88
-83.1041,21.5207,-1.21
-83.0926,21.4913,-1.19
-83.0801,22.9935,-.36
-83.0869,22.9661,-.55
-83.0863,22.9300,-1.18
-83.0858,22.8939,-1.74
-83.0853,22.8578,-1.88
-83.0847,22.8216,-1.56
-83.0842,22.7855,-1.36
-83.0836,22.7494,-1.50
-83.0831,22.7133,-1.33
-83.0826,22.6772,-1.16
-83.0820,22.6410,-1.06
-83.0815,22.6049,-.66
-83.0809,22.5688,-.49
-83.0804,22.5327,-.42
-83.0799,22.4966,-.33
-83.0901,22.4665,-.26
-83.0577,21.8386,-.82
-83.0697,21.8102,-.90
-83.0806,21.7739,-.93
-83.0589,21.7422,-.84
-83.0658,21.5459,-.84
-83.0655,21.5212,-.97
-83.0650,21.4851,-.92
-83.0471,21.4656,-.61
-83.0484,23.0027,-.60
-83.0479,22.9666,-.95
-83.0473,22.9305,-1.18
-83.0468,22.8944,-1.64
-83.0463,22.8583,-1.67
-83.0458,22.8221,-1.09
-83.0452,22.7860,-.40
-83.0447,22.7499,-1.17
-83.0442,22.7138,-1.12
-83.0436,22.6777,-1.07
-83.0431,22.6415,-1.17
-83.0426,22.6054,-.63
-83.0421,22.5693,-.60
-83.0415,22.5332,-.74
-83.0411,22.5044,-.42
-83.0165,21.8755,-.79
-83.0316,21.8468,-.83
-83.0310,21.8107,-.96
-83.0305,21.7746,-1.05
-83.0300,21.7385,-.72
-83.0295,21.7023,-.62
-83.0122,21.6814,-.48
-83.0126,21.5439,-.51
-83.0269,21.5217,-.56
-83.0264,21.4856,-.54
-83.0170,21.4658,-.43
-83.0094,23.0032,-.64
-83.0089,22.9671,-.89
-83.0083,22.9310,-.94
-83.0078,22.8949,-1.37
-83.0073,22.8587,-1.54
-83.0068,22.8226,-1.25
-83.0063,22.7865,-.89
-83.0058,22.7504,-.87
-83.0052,22.7143,-1.00
-83.0047,22.6781,-.96
-83.0042,22.6420,-.58
-83.0037,22.6059,-.42
-83.0032,22.5698,-.41
-83.0026,22.5337,-.45
-83.0170,22.5128,-.42
-82.9798,21.9407,-.69
-82.9910,21.9319,-.78
-82.9934,21.8834,-.78
-82.9929,21.8473,-.71
-82.9924,21.8112,-.84
-82.9919,21.7751,-1.05
-82.9913,21.7389,-.14
-82.9908,21.7028,-.34
-82.9903,21.6667,-.39
-82.9837,21.6306,.22
-82.9762,21.5858,-.04
-82.9888,21.5583,-.29
-82.9883,21.5222,-.42
-82.9878,21.4861,-.41
-82.9874,21.4611,-.36
-82.9609,23.0039,-.61
-82.9699,22.9676,-.78
-82.9694,22.9315,-.92
-82.9688,22.8953,-1.22
-82.9683,22.8592,-1.43
-82.9678,22.8231,-1.27
-82.9673,22.7870,-.77
-82.9668,22.7509,-.46
-82.9663,22.7147,-.68
-82.9658,22.6786,-.43
-82.9653,22.6425,-.40
-82.9648,22.6064,-.29
-82.9643,22.5703,-.20
-82.9638,22.5341,-.27
-82.9687,21.9408,-.68
-82.9443,21.9198,-.85
-82.9547,21.8839,-.91
-82.9542,21.8478,-.62
-82.9537,21.8117,-.25
-82.9532,21.7755,-.39
-82.9527,21.7394,-.06
-82.9522,21.7033,-.30
-82.9517,21.6672,-.39
-82.9512,21.6310,-.08
-82.9507,21.5949,-.07
-82.9626,21.5586,-.23
-82.9497,21.5227,-.35
-82.9492,21.4865,-.39
-82.9488,21.4595,-.37
-82.9314,23.0042,-.60
-82.9309,22.9680,-.84
